_id,Collection Site,Analyte,Collection Date,Collection Time,Lab Workoder ID,Lab Sample ID,Result,Units,Detection Limit,Result Call,Method,Value Qualifier,Remark Code,_id,NAME,LOCATION,STATUS,FIRST_YR,LAST_YR,TOTAL_YRS,MISS_YRS,LATITUDE,LONGITUDE
35786,12007301102,Lead,05/13/2021,9:30:00,1439,1439001,<7,µg/L,7,BDL,E3497,<,,1127,North Raisin River,"Cemetery Rd,  Upstrm Martintown",A,1976,2020,44,1,45.15010676519,-74.73578522719
36179,12007301102,Lead,06/09/2021,10:15:00,1755,1755001,<7,µg/L,7,BDL,E3497,<,,1127,North Raisin River,"Cemetery Rd,  Upstrm Martintown",A,1976,2020,44,1,45.15010676519,-74.73578522719
36481,12007301102,Lead,07/14/2021,8:00:00,2221,2221001,<7,µg/L,7,BDL,E3497,<,,1127,North Raisin River,"Cemetery Rd,  Upstrm Martintown",A,1976,2020,44,1,45.15010676519,-74.73578522719
36877,12007301102,Lead,09/09/2021,9:05:00,2836,2836001,<7,µg/L,7,BDL,E3497,<,,1127,North Raisin River,"Cemetery Rd,  Upstrm Martintown",A,1976,2020,44,1,45.15010676519,-74.73578522719
37315,12007301102,Lead,10/05/2021,11:08:00,3160,3160002,<7,µg/L,7,BDL,E3497,<,,1127,North Raisin River,"Cemetery Rd,  Upstrm Martintown",A,1976,2020,44,1,45.15010676519,-74.73578522719
37667,12007301102,Lead,11/09/2021,11:15:00,3751,3751001,<7,µg/L,7,BDL,E3497,<,,1127,North Raisin River,"Cemetery Rd,  Upstrm Martintown",A,1976,2020,44,1,45.15010676519,-74.73578522719
35163,12007301502,Lead,08/12/2021,9:40:00,2553,2553004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
35544,12007301502,Lead,04/08/2021,8:30:00,1141,1141004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
35916,12007301502,Lead,05/13/2021,8:45:00,1439,1439004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
36308,12007301502,Lead,06/09/2021,9:30:00,1755,1755004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
36613,12007301502,Lead,07/14/2021,7:30:00,2221,2221004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
37009,12007301502,Lead,09/09/2021,8:30:00,2836,2836004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
37403,12007301502,Lead,10/05/2021,10:38:00,3160,3160004,<14,µg/L,14,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
37799,12007301502,Lead,11/09/2021,10:45:00,3751,3751004,<7,µg/L,7,BDL,E3497,<,,1131,South Raisin River,"Cashions Rd,  S. Of Cashions Glen",A,1976,2020,44,1,45.09994401514,-74.67696085213
35207,12008000302,Lead,08/12/2021,11:10:00,2553,2553005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
35584,12008000302,Lead,04/08/2021,10:10:00,1141,1141005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
35960,12008000302,Lead,05/13/2021,10:30:00,1439,1439005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
36351,12008000302,Lead,06/09/2021,11:15:00,1755,1755005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
36657,12008000302,Lead,07/14/2021,8:50:00,2221,2221005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
37052,12008000302,Lead,09/09/2021,10:15:00,2836,2836005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
37447,12008000302,Lead,10/05/2021,12:59:00,3160,3160005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
37843,12008000302,Lead,11/09/2021,13:00:00,3751,3751005,<7,µg/L,7,BDL,E3497,<,,1138,Beaudette River,"4Th Ln Road,  Lancaster Twp",A,2011,2020,10,0,45.28216876623,-74.44978663229
35251,12008600102,Lead,08/12/2021,11:50:00,2553,2553006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
35624,12008600102,Lead,04/08/2021,10:40:00,1141,1141006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
36394,12008600102,Lead,06/09/2021,12:00:00,1755,1755006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
36701,12008600102,Lead,07/14/2021,9:15:00,2221,2221006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
37095,12008600102,Lead,09/09/2021,10:45:00,2836,2836006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
37491,12008600102,Lead,10/05/2021,13:29:00,3160,3160006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
37887,12008600102,Lead,11/09/2021,13:20:00,3751,3751006,<7,µg/L,7,BDL,E3497,<,,1139,Delisle River,"Glen Robertson Rd,  Cnty Rd 10, ",A,1980,2020,40,1,45.31764314034,-74.60216635206
35295,12008600202,Lead,08/12/2021,12:20:00,2553,2553007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
35664,12008600202,Lead,04/08/2021,10:40:00,1141,1141007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
36004,12008600202,Lead,05/13/2021,11:00:00,1439,1439006,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
36048,12008600202,Lead,05/13/2021,11:00:00,1439,1439007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
36745,12008600202,Lead,07/14/2021,9:45:00,2221,2221007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
37139,12008600202,Lead,09/09/2021,11:00:00,2836,2836007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
37535,12008600202,Lead,10/05/2021,13:41:00,3160,3160007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
37931,12008600202,Lead,11/09/2021,13:45:00,3751,3751007,<7,µg/L,7,BDL,E3497,<,,1140,Delisle River,"Mccormick Rd,  Upstrm Alexandria Sewage",A,1980,2020,40,1,45.32856751535,-74.61790497708
35119,12008600402,Lead,08/12/2021,12:45:00,2553,2553003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
35504,12008600402,Lead,04/08/2021,11:15:00,1141,1141003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
36265,12008600402,Lead,06/09/2021,12:45:00,1755,1755003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
36569,12008600402,Lead,07/14/2021,10:00:00,2221,2221003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
36965,12008600402,Lead,09/09/2021,11:10:00,2836,2836003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
37359,12008600402,Lead,10/05/2021,14:02:00,3160,3160003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
37755,12008600402,Lead,11/09/2021,14:00:00,3751,3751003,<7,µg/L,7,BDL,E3497,<,,1142,Garry River,"Lochiel St.,  Upstrm Alexandria",A,1980,2020,40,1,45.30295964033,-74.6375212271
35339,12008601102,Lead,08/12/2021,12:00:00,2553,2553008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
35704,12008601102,Lead,04/08/2021,10:30:00,1141,1141008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
35872,12008601102,Lead,05/13/2021,12:00:00,1439,1439003,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
36092,12008601102,Lead,05/13/2021,11:00:00,1439,1439008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
36789,12008601102,Lead,07/14/2021,9:30:00,2221,2221008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
37183,12008601102,Lead,09/09/2021,11:30:00,2836,2836008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
37579,12008601102,Lead,10/05/2021,13:54:00,3160,3160008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
37975,12008601102,Lead,11/09/2021,13:30:00,3751,3751008,<7,µg/L,7,BDL,E3497,<,,1149,Garry River,"Garry River At Sandfield Ave,  Alexandria",A,2011,2020,10,0,45.31270785988,-74.63226570127
42907,13000300102,Lead,07/28/2021,11:50:00,2399,2399003,<7,µg/L,7,BDL,E3497,<,,1162,Big Carp River,At Herkimer Street Sault Ste Marie,A,1973,2020,32,16,46.50622926645,-84.44987173623
42949,13000800102,Lead,07/28/2021,12:30:00,2399,2399004,<7,µg/L,7,BDL,E3497,<,,1167,East Davignon Creek,Near Mouth West Of Algoma Steel,A,1972,2020,37,12,46.52216676646,-84.38080748617
42823,13001100202,Lead,07/28/2021,11:05:00,2399,2399001,<7,µg/L,7,BDL,E3497,<,,1172,Root River,At Hwy.No.17 North Of Sault Ste Marie,A,1972,2020,36,13,46.57238489151,-84.32113511111
42865,13001100202,Lead,07/28/2021,11:05:00,2399,2399002,<7,µg/L,7,BDL,E3497,<,,1172,Root River,At Hwy.No.17 North Of Sault Ste Marie,A,1972,2020,36,13,46.57238489151,-84.32113511111
42991,13001101002,Lead,07/28/2021,12:55:00,2399,2399005,<7,µg/L,7,BDL,E3497,<,,1180,Coldwater Creek,Landslide Rd,A,2007,2020,14,0,46.5656540165,-84.27771561107
49787,14002800302,Lead,04/07/2021,14:38:00,1116,1116005,<14,µg/L,14,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
50081,14002800302,Lead,05/04/2021,14:09:00,1347,1347004,<21,µg/L,21,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
50706,14002800302,Lead,06/02/2021,11:30:00,1656,1656004,<14,µg/L,14,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
51084,14002800302,Lead,07/07/2021,14:00:00,2116,2116004,<14,µg/L,14,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
51420,14002800302,Lead,08/11/2021,13:00:00,2532,2532005,<21,µg/L,21,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
51630,14002800302,Lead,09/07/2021,14:15:00,2784,2784004,<14,µg/L,14,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
52218,14002800302,Lead,10/05/2021,13:35:00,3141,3141004,<14,µg/L,14,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
52679,14002800302,Lead,11/03/2021,10:55:00,3627,3627002,<14,µg/L,14,BDL,E3497,<,,1240,Junction Creek,"Fielding Rd,  Outlet Of Kelley Lake",A,1968,2021,48,6,46.42733326638,-81.09777460811
49619,14002801202,Lead,04/07/2021,13:04:00,1116,1116001,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
50207,14002801202,Lead,05/05/2021,13:36:00,1366,1366003,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
50580,14002801202,Lead,06/02/2021,9:45:00,1656,1656001,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
50958,14002801202,Lead,07/07/2021,9:30:00,2116,2116001,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
51294,14002801202,Lead,08/11/2021,10:45:00,2532,2532002,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
51756,14002801202,Lead,09/08/2021,13:44:00,2794,2794004,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
52008,14002801202,Lead,10/04/2021,12:50:00,3127,3127003,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
52386,14002801202,Lead,11/02/2021,14:00:00,3586,3586004,<7,µg/L,7,BDL,E3497,<,,1249,Onaping River,1 Miles Upstream From High Falls,A,1968,2020,42,11,46.60479001654,-81.38126998338
49577,14002802802,Lead,04/07/2021,12:07:00,1115,1115001,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
50333,14002802802,Lead,05/05/2021,12:27:00,1366,1366006,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
50538,14002802802,Lead,06/01/2021,13:00:00,1611,1611005,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
50916,14002802802,Lead,07/06/2021,14:00:00,2095,2095005,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
51462,14002802802,Lead,08/11/2021,9:30:00,2532,2532001,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
51882,14002802802,Lead,09/08/2021,12:50:00,2794,2794003,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
52260,14002802802,Lead,10/05/2021,12:50:00,3141,3141003,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
52596,14002802802,Lead,11/02/2021,13:00:00,3586,3586003,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
52764,14002802802,Lead,12/13/2021,13:10:00,4157,4157002,<7,µg/L,7,BDL,E3497,<,,1265,Whitson River,Cnty Rd 15 (Main St) West Of Val Caron,A,1970,2021,28,24,46.60999801674,-81.03282385248
49661,14002803002,Lead,04/07/2021,13:42:00,1116,1116002,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
50249,14002803002,Lead,05/05/2021,14:20:00,1366,1366004,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
50622,14002803002,Lead,06/02/2021,10:15:00,1656,1656002,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
51000,14002803002,Lead,07/07/2021,10:30:00,2116,2116002,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
51336,14002803002,Lead,08/11/2021,12:00:00,2532,2532003,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
51798,14002803002,Lead,09/08/2021,14:26:00,2794,2794005,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
52050,14002803002,Lead,10/04/2021,13:30:00,3127,3127004,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
52428,14002803002,Lead,11/02/2021,14:40:00,3586,3586005,<7,µg/L,7,BDL,E3497,<,,1267,Whitson River,"Stobie Dam Dr,  At Bridge In Bradley",A,1972,2021,24,26,46.53756176648,-81.26590260827
49829,14002808902,Lead,04/07/2021,8:06:00,1116,1116006,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
50123,14002808902,Lead,05/05/2021,9:31:00,1366,1366001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
50374,14002808902,Lead,06/01/2021,8:00:00,1611,1611001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
50748,14002808902,Lead,07/06/2021,8:09:00,2095,2095001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
51126,14002808902,Lead,08/10/2021,8:15:00,2502,2502001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
51672,14002808902,Lead,09/08/2021,9:40:00,2794,2794001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
51924,14002808902,Lead,10/04/2021,10:20:00,3127,3127001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
52637,14002808902,Lead,11/03/2021,10:05:00,3627,3627001,<7,µg/L,7,BDL,E3497,<,,1325,Lily Creek,"Paris St,  Outlet Of Ramsey Lake,  Sudbury",A,2007,2021,15,0,46.47268839142,-80.99619573302
49745,14002809002,Lead,04/07/2021,15:17:00,1116,1116004,<7,µg/L,7,BDL,E3497,<,,1326,Vermilion River,"Vale Rd,  W Of Lively",A,2007,2020,14,0,46.43383014138,-81.28167248328
50039,14002809002,Lead,05/04/2021,13:17:00,1347,1347003,<7,µg/L,7,BDL,E3497,<,,1326,Vermilion River,"Vale Rd,  W Of Lively",A,2007,2020,14,0,46.43383014138,-81.28167248328
51588,14002809002,Lead,09/07/2021,13:20:00,2784,2784003,<7,µg/L,7,BDL,E3497,<,,1326,Vermilion River,"Vale Rd,  W Of Lively",A,2007,2020,14,0,46.43383014138,-81.28167248328
52512,14002809002,Lead,11/02/2021,15:40:00,3586,3586007,<7,µg/L,7,BDL,E3497,<,,1326,Vermilion River,"Vale Rd,  W Of Lively",A,2007,2020,14,0,46.43383014138,-81.28167248328
49703,14002809102,Lead,04/07/2021,14:11:00,1116,1116003,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
50291,14002809102,Lead,05/05/2021,15:00:00,1366,1366005,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
50664,14002809102,Lead,06/02/2021,11:00:00,1656,1656003,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
51042,14002809102,Lead,07/07/2021,13:00:00,2116,2116003,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
51378,14002809102,Lead,08/11/2021,12:30:00,2532,2532004,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
51840,14002809102,Lead,09/08/2021,14:58:00,2794,2794006,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
52092,14002809102,Lead,10/04/2021,14:07:00,3127,3127005,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
52470,14002809102,Lead,11/02/2021,15:00:00,3586,3586006,<7,µg/L,7,BDL,E3497,<,,1327,Levey Creek,"Northwest Bypass,  Outlet Of Whitewater L",A,2007,2021,15,0,46.52354214147,-81.1962352332
76127,16001800202,Lead,09/14/2021,0:00:00,2882,2882004,<7,µg/L,7,BDL,E3497,<,,1337,Cedar Creek,"Essex Cnty Rd 20,  0.5Km W. Of Cnty Rd 23",I,1981,2020,36,4,42.03204213728,-82.83151385973
76375,16001800202,Lead,05/10/2021,11:30:00,1421,1421004,<7,µg/L,7,BDL,E3497,<,,1337,Cedar Creek,"Essex Cnty Rd 20,  0.5Km W. Of Cnty Rd 23",I,1981,2020,36,4,42.03204213728,-82.83151385973
77121,16001800202,Lead,10/26/2021,12:45:00,3465,3465004,<7,µg/L,7,BDL,E3497,<,,1337,Cedar Creek,"Essex Cnty Rd 20,  0.5Km W. Of Cnty Rd 23",I,1981,2020,36,4,42.03204213728,-82.83151385973
77457,16001800202,Lead,04/13/2021,11:10:00,1212,1212003,<14,µg/L,14,BDL,E3497,<,,1337,Cedar Creek,"Essex Cnty Rd 20,  0.5Km W. Of Cnty Rd 23",I,1981,2020,36,4,42.03204213728,-82.83151385973
77793,16001800202,Lead,08/17/2021,13:10:00,2601,2601007,<7,µg/L,7,BDL,E3497,<,,1337,Cedar Creek,"Essex Cnty Rd 20,  0.5Km W. Of Cnty Rd 23",I,1981,2020,36,4,42.03204213728,-82.83151385973
78087,16001800202,Lead,06/08/2021,12:30:00,1742,1742004,<7,µg/L,7,BDL,E3497,<,,1337,Cedar Creek,"Essex Cnty Rd 20,  0.5Km W. Of Cnty Rd 23",I,1981,2020,36,4,42.03204213728,-82.83151385973
76169,16002700102,Lead,09/14/2021,0:00:00,2882,2882005,<14,µg/L,14,BDL,E3497,<,,1339,Sturgeon River,"Sturgeon River,  Cnty Rd 20,  Se Of",A,1966,2021,52,4,42.03252988728,-82.56499710948
76416,16002700102,Lead,05/10/2021,12:45:00,1421,1421005,<7,µg/L,7,BDL,E3497,<,,1339,Sturgeon River,"Sturgeon River,  Cnty Rd 20,  Se Of",A,1966,2021,52,4,42.03252988728,-82.56499710948
76659,16002700102,Lead,12/13/2021,14:30:00,4160,4160003,<7,µg/L,7,BDL,E3497,<,,1339,Sturgeon River,"Sturgeon River,  Cnty Rd 20,  Se Of",A,1966,2021,52,4,42.03252988728,-82.56499710948
76827,16002700102,Lead,11/08/2021,12:15:00,3733,3733004,<7,µg/L,7,BDL,E3497,<,,1339,Sturgeon River,"Sturgeon River,  Cnty Rd 20,  Se Of",A,1966,2021,52,4,42.03252988728,-82.56499710948
77163,16002700102,Lead,10/26/2021,13:00:00,3465,3465005,<7,µg/L,7,BDL,E3497,<,,1339,Sturgeon River,"Sturgeon River,  Cnty Rd 20,  Se Of",A,1966,2021,52,4,42.03252988728,-82.56499710948
77499,16002700102,Lead,04/13/2021,12:25:00,1212,1212005,<7,µg/L,7,BDL,E3497,<,,1339,Sturgeon River,"Sturgeon River,  Cnty Rd 20,  Se Of",A,1966,2021,52,4,42.03252988728,-82.56499710948
